"Latitude","Longitude"
37.557816,-122.0231505
37.5627857857,-122.0300259286
37.574945619,-122.0400615238
37.5719454444,-122.0536544444
37.5652125833,-122.0471340833
37.5616999524,-122.050945
37.5821795714,-122.0394858571
37.5917828235,-122.0481811765
37.5841450667,-122.0571148667
37.585317,-122.068416
37.5878363529,-122.0759764706
37.5962055238,-122.0828315714
37.5800051154,-122.0859909615
37.5782748333,-122.0751956667
37.5701003889,-122.0738963889
37.6017764138,-122.0417776552
37.60584545,-122.07402885
37.59372325,-122.06685925
37.6175885476,-122.0605025
37.6249803846,-122.0757797692
37.6359581333,-122.0809098
37.6427664167,-122.0879516667
37.6358455833,-122.09381175
37.6295395714,-122.1020932857
37.6421137143,-122.1128956429
37.647451,-122.10238025
37.611213375,-122.1124891818
37.6278940714,-122.0895067143
37.6195757647,-122.082884
37.6539735,-122.095064
37.6632569231,-122.1023089231
37.6677941875,-122.110050625
37.6761546,-122.11266288
37.6710564706,-122.126273
37.6815896,-122.1314225
37.6856013793,-122.1403218276
37.6842831765,-122.1556838824
37.6859707895,-122.1698671316
37.6696262273,-122.1377953182
37.6721156667,-122.1473693704
37.6877815161,-122.1131682258
37.69734705,-122.1420217
37.6973710476,-122.1579081429
37.7186222857,-122.1682615
37.7135272424,-122.1908875758
37.7237746111,-122.1741679444
37.7284015714,-122.1780810714
37.7339793846,-122.1841590769
37.7301215345,-122.2071831207
37.6928859474,-122.1115305789
37.7056877143,-122.1081821633
37.7040422333,-122.0974470667
37.6844281923,-122.0830501923
37.6806993636,-122.0947249091
37.6824422632,-122.1069956842
37.6747913333,-122.1014437778
37.6670101875,-122.0923189375
37.6868335238,-122.067788
37.6811145333,-122.0663972
37.6744852,-122.08354444
37.6716206471,-122.0653290294
37.6672364865,-122.0438945946
37.6878332222,-122.0531177778
37.6445581168,-121.975227533
37.7212278592,-122.0283392817
37.6522625105,-121.9369202028
37.7082695278,-121.9572133056
37.7086494667,-121.9440868
37.710796913,-121.931554
37.7451485758,-121.9772425152
37.7641864615,-121.9749412308
37.7816225,-121.9917757963
37.7950922759,-121.9773057586
37.7976002222,-121.9641289778
37.7939488947,-121.9440626579
37.74673575,-121.9496904
37.7322159286,-121.9391871429
37.7402710909,-121.9272406364
37.7657506727,-121.9281561091
37.76561896,-121.91668212
37.7888293256,-121.9079842558
37.8053082353,-121.9048625882
37.7472028529,-121.8938271471
37.7703477255,-121.8837318039
37.8435111171,-121.8264139171
37.8473802314,-121.6041127603
37.9336854091,-121.5916696023
37.9058889375,-121.6082230625
37.9082032308,-121.5839111282
37.9116017975,-121.4670087426
37.7235309091,-121.9139500909
37.7115389524,-121.9188291429
37.719655875,-121.8904150833
37.7059870714,-121.887489
37.7550623462,-121.950806
37.7731438571,-121.9493162
37.6662686585,-121.9111992927
37.689188,-121.9100500476
37.66929085,-121.89918045
37.6570584839,-121.8826434839
37.6597966957,-121.8662686522
37.6611305143,-121.8376613429
37.6663551765,-121.8003005294
37.6725119167,-121.7886519167
37.6639815,-121.7901002143
37.6497506364,-121.7892340909
37.6720796818,-121.776592
37.6732201481,-121.7640888889
37.6852498571,-121.7527539048
37.675342,-121.7416625882
37.6840053571,-121.7285133571
37.6894422143,-121.7249556429
37.6962809048,-121.7324192381
37.7096086286,-121.7477603714
37.5943260444,-121.6680414222
37.7177623958,-121.4953872917
37.7848469725,-121.4757174404
37.7465014375,-121.430583875
37.7577289412,-121.4404468824
37.7524545294,-121.421808
37.785422708,-121.3656996726
37.7106797647,-121.4233151176
37.7145090952,-121.4443498095
37.7186138421,-121.4354956842
37.7338646154,-121.4443506154
37.7334544545,-121.4320663636
37.7440725714,-121.4448035714
37.6023648763,-121.4738348969
37.7191805643,-121.2852573
37.4603170655,-121.2650101745
37.7843125789,-121.2777961579
37.8184494545,-121.2884508182
37.8230854105,-121.3032475474
37.8332892222,-121.2831965556
37.889749425,-121.277952625
37.90579755,-121.29475535
37.91712565,-121.2848481
37.9208082857,-121.3070047714
37.92885855,-121.2891188
37.9439841905,-121.2901300476
37.9524638095,-121.2989374762
37.9534840952,-121.2850577143
37.9485355714,-121.2744199286
37.9524044444,-121.2602167222
37.9542707222,-121.2450500556
37.968201625,-121.2567633125
37.9758386667,-121.2568824667
37.9893640606,-121.219988303
37.9644145,-121.2355381
37.958135087,-121.3303238696
37.9673669412,-121.3276893529
37.9781965455,-121.3275162727
37.9831881852,-121.3258997407
37.966902037,-121.3504214815
37.9955990909,-121.3409729091
37.9812213437,-121.3593836875
38.0006828182,-121.3591920909
38.0093101579,-121.362978
38.0274317941,-121.3821033235
38.0486661111,-121.3890854074
38.1599189312,-121.4763963578
38.3149005229,-121.3992747248
38.3946623704,-121.4669195185
38.4105667143,-121.4677840952
38.4228910556,-121.4751306111
38.4437414,-121.4649729778
38.4623574054,-121.4699194324
38.4758028421,-121.492301
38.501054037,-121.5124931481
38.0060622632,-121.3406377105
37.9611243,-121.3068888
37.9398047647,-121.3190497941
37.7828254074,-121.2247007037
37.7990965,-121.1894717857
37.8004357097,-121.2020275484
37.7270440323,-121.1561674839
37.7713514302,-121.1065532791
37.733984875,-121.120896525
37.7374398476,-121.0584605524
37.6941770769,-121.0600198462
37.6761652667,-121.0379588667
37.66453425,-121.02398385
37.6567688462,-121.0333249231
37.6296273111,-121.0326010222
37.675825164,-121.1572490952
37.6303581429,-121.0176373214
37.6374744706,-121.0084708235
37.6215746923,-121.0037165385
37.6104695476,-121.0038742381
37.6205715217,-120.9809576957
37.6044791765,-120.9660342941
37.5874030625,-120.9470555
37.5643655,-120.9400129118
37.533213875,-120.8694104375
37.4888851846,-120.9423664462
37.637713381,-120.9913939524
37.69701775,-121.02367805
37.7506137273,-121.4437852727
37.6864498235,-121.7808888824
37.6911324615,-121.7843704615
37.6962147407,-121.7650411852
37.6893598919,-121.8145025405
37.6718343333,-121.8829630952
37.6807371053,-121.8902093158
37.6715590588,-121.8696967647
37.6846736957,-121.854746087
37.6927846364,-121.8945382727
37.69754265,-121.8651156
37.7059081333,-121.8599809333
37.7194457115,-121.8487225577
37.7259787746,-121.8400567887
37.7244619452,-121.7655469589
37.7597800986,-122.094018507
37.6932628333,-122.0781803889
37.6996021667,-122.063362625
37.722644175,-122.061548525
37.72247475,-122.0850328929
37.706221,-122.0843614737
37.69858675,-122.0820440625
37.7220761842,-122.1064007368
37.6988715385,-122.1141033077
37.6988254828,-122.1247855172
37.7035635417,-122.133138625
37.70850815,-122.13831785
37.7154875,-122.1463241429
37.7144304444,-122.13389
37.7273383333,-122.1427746667
37.7368577727,-122.1468343636
37.7329264375,-122.1568991875
37.73216555,-122.16620275
37.7234063636,-122.1552499545
37.7377243158,-122.1721843684
37.7454209167,-122.1792665833
37.751060875,-122.1834913125
37.7540565263,-122.1885383684
37.7582495882,-122.1963634118
37.7410526923,-122.1628456154
37.7407823111,-122.1319002222
37.7471143333,-122.152310125
37.7452984375,-122.1559608125
37.746447,-122.1665136923
37.7613676154,-122.1571012308
37.77123872,-122.166257
37.7748120625,-122.1757006875
37.7816814,-122.18645208
37.7775216667,-122.1929474667
37.76961775,-122.1971711667
37.7716338462,-122.2066606154
37.7769513333,-122.2038425556
37.780730625,-122.2112478125
37.78295325,-122.2152534167
37.787912,-122.2167501
37.7785552941,-122.2190529412
37.7691825,-122.1887077727
37.7660022609,-122.1829659565
37.7643083077,-122.1721490769
37.756158625,-122.1667939375
37.7530666667,-122.1730133889
37.7605692778,-122.1790332778
37.7891445652,-122.1851974783
37.79403105,-122.1899328
37.7992116667,-122.1948081481
37.8042834091,-122.1843227727
37.7876544727,-122.1595113455
37.80289616,-122.20085136
37.8056218,-122.2127328667
37.8118884118,-122.2085824118
37.8209087778,-122.1893644167
37.8345369333,-122.2009829
37.8276162941,-122.2171232353
37.8356269259,-122.234991
37.8224170968,-122.2278795161
37.824219,-122.2419104783
37.7880246,-122.2028685333
37.7930715385,-122.2083172308
37.7960076364,-122.2155540909
37.7951231333,-122.2220186
37.789474,-122.2251756154
37.7980703125,-122.2306095625
37.794201,-122.2337257368
37.8005801111,-122.2378937778
37.8046607647,-122.2434642353
37.808436875,-122.2288255833
37.81210035,-122.23272495
37.8096424,-122.2519390667
37.8136333684,-122.2536776316
37.817374,-122.2489042308
37.8169918235,-122.2593675294
37.8229707333,-122.2532185333
37.8263688462,-122.251741
37.8297866,-122.2496111333
37.8153304615,-122.2576898462
37.8113906667,-122.2591315833
37.8048885385,-122.2585300769
37.8177481429,-122.2684078571
37.8206488824,-122.2735364118
37.8236223077,-122.2802605385
37.8178303939,-122.3042758182
37.8391455,-122.3002997222
37.8387787333,-122.2946966667
37.8327905789,-122.2812146842
37.8312217368,-122.2735726316
37.8306770526,-122.2639010526
37.829213625,-122.258969
37.8409751579,-122.2556158421
37.8416282727,-122.265228
37.8484454667,-122.2658843333
37.8510395789,-122.2681781579
37.8500385333,-122.2752732667
37.8502258125,-122.281586
37.8468262222,-122.2838010556
37.8390579091,-122.2803893636
37.843259,-122.2734479565
37.8436407143,-122.2896968571
37.8577734167,-122.2838310833
37.8593342308,-122.2767457692
37.866656,-122.2784712
37.8680769091,-122.2689346364
37.8744886667,-122.2782429167
37.8729444,-122.2874379
37.8660363333,-122.2868824167
37.8645435,-122.2935441
37.8741885,-122.29682825
37.8811113333,-122.2780346667
37.88129,-122.2896638462
37.8821735833,-122.27062
37.8884038667,-122.2718040667
37.8914027143,-122.2589269286
37.9004910588,-122.2671858824
37.8846440357,-122.2561958929
37.8777423333,-122.2604399167
37.8730639091,-122.2560900455
37.8980435357,-122.2761243571
37.8901428966,-122.2819841034
37.8870185652,-122.2873797826
37.8873563333,-122.2953008333
37.895304,-122.2913060588
37.9051078,-122.29155535
37.90716192,-122.28488664
37.9097187727,-122.2763025
37.901644,-122.2980702308
37.901185,-122.3060181538
37.9071771364,-122.3100443636
37.9167841579,-122.3228843158
37.9231235556,-122.3165394815
37.9309025,-122.3350515
37.940684,-122.3303375882
37.9387708571,-122.3216015357
37.9456071333,-122.3154709
37.9584791714,-122.3216811714
37.95670312,-122.33824724
37.96656392,-122.33398312
37.9718466552,-122.3310355517
37.9822572963,-122.3303628889
37.9943835625,-122.317019625
37.9753346207,-122.3095228966
37.968285,-122.2950463793
37.9434032692,-122.2911902051
37.9684368491,-122.2681720943
37.9809917778,-122.2857691111
37.983684766,-122.2526442553
38.0001070769,-122.2640077308
38.0076206364,-122.2549000909
38.0210217551,-122.2297242653
38.0372775079,-122.1983989841
38.0723695,-122.2174625
38.0827311923,-122.2243417692
38.08882876,-122.2436708
38.0962737143,-122.2369211429
38.1052791667,-122.2384541667
38.1166215714,-122.2359932143
38.124844,-122.2373124615
38.12836325,-122.2153494167
38.136330913,-122.2334326087
38.1484189474,-122.2276615789
38.1490943125,-122.2426033125
38.1368120909,-122.2677585152
38.1601677895,-122.2393555263
38.160271,-122.2625881875
38.1729082632,-122.2621651579
38.1496151875,-122.27798375
38.2346003949,-122.2210653822
38.2886880556,-122.2594764722
38.2882257857,-122.2747501071
38.3120935185,-122.2719672037
38.3035702857,-122.2859049524
38.2959412778,-122.2882773889
38.2935194286,-122.2984479524
38.2943331111,-122.3072827222
38.3054908667,-122.3131624667
38.3150965789,-122.3191125789
38.311181,-122.301128875
38.3228445455,-122.3205591818
38.3325170667,-122.3315404
38.3326833684,-122.3128440526
38.3356719,-122.30440945
38.3170214615,-122.2919277692
38.31704405,-122.2810778
38.3780879272,-122.3510207219
38.3937158333,-122.3692595556
38.2951377586,-122.3261346207
38.311569025,-122.328443525
38.309997439,-122.3448124878
38.2919594061,-122.3749687952
38.1184023,-122.4537492
38.2808598077,-122.4641122308
38.2868905333,-122.4527978667
38.3206876458,-122.4396675104
38.321641425,-122.491259475
38.30574416,-122.48730192
38.3081797928,-122.5278144234
38.3428353333,-122.4676467639
38.3265850588,-122.2302416706
38.3904475934,-122.2718984725
38.4372596364,-122.2250392288
38.4755111106,-122.4727065668
38.6068712051,-122.5449179487
38.5812761111,-122.5788283333
38.50325675,-122.4569403182
38.5533082759,-122.4236325388
38.5078656176,-122.4788402059
38.2705309459,-122.272453973
38.2868308182,-122.2896070909
38.2603258727,-122.3026670727
38.1569657901,-122.1410554074
38.2450196412,-122.1827661527
38.2133276,-122.1042909333
38.2670153158,-122.0660068421
38.274577375,-122.0592950833
38.2928271875,-122.0521615625
38.3002904848,-122.0257477273
38.4262449532,-122.0358625848
38.3524398889,-122.0012463611
38.3258468478,-121.996103913
38.34320795,-121.9796351
38.3420048125,-121.966136125
38.3244216364,-121.96534
38.3243270556,-121.9832558333
38.3435784,-121.9578098667
38.3402645,-121.944030125
38.3320740345,-121.9434781379
38.321533775,-121.940797725
38.3455012222,-121.9239840741
38.3575077,-121.9501423
38.3666532727,-121.9484324091
38.394928803,-121.9382895606
38.4645274155,-121.8087173662
38.4426921905,-121.8479259048
38.4507500455,-121.8237280455
38.4584426471,-121.8333425882
38.5375641304,-121.7773934348
38.5531135,-121.7641544
38.5711617059,-121.7585814118
38.5886180481,-121.7415621827
38.6595322941,-121.7663563529
38.6694007273,-121.7513846364
38.6839811818,-121.7651096364
38.6711926923,-121.7407379231
38.6787429943,-121.7556820284
38.5474765714,-121.737298
38.5495483529,-121.7454226471
38.552768,-121.7560448571
38.5407098214,-121.7233846071
38.5400486786,-121.7055615
38.4307224019,-121.5822889439
38.567786,-121.563388913
38.5763693333,-121.5328704667
38.5716892857,-121.5243268095
38.5693320667,-121.5058407333
38.5758968889,-121.5060473333
38.582484375,-121.502171625
38.5762807857,-121.4906256429
38.5651406364,-121.4926684545
38.562228,-121.4765532308
38.5682519167,-121.4759795833
38.5742937,-121.4725921
38.5803780833,-121.4693895833
38.5894554103,-121.477496641
38.5791881765,-121.4356212353
38.5872446875,-121.4292918437
38.603644,-121.4275234286
38.5488772667,-121.4713148
38.5344695333,-121.4695222667
38.519677,-121.4706734286
38.5190325,-121.4607331429
38.503789,-121.4634116429
38.5537182,-121.4640479333
38.5522256,-121.44290885
38.5437640741,-121.3986272963
38.5505410476,-121.3905310476
38.557835,-121.37041225
38.5544347,-121.36171355
38.5559673077,-121.3415008462
38.5654050625,-121.3263161875
38.5721678182,-121.3176168636
38.5743054615,-121.3048069231
38.5875831333,-121.2999248
38.5857896071,-121.2844330357
38.607762,-121.2769508571
38.6268131053,-121.2397694737
38.5726654848,-121.2142103182
38.6949248106,-121.6043698788
38.608506,-121.5331433636
38.6086735556,-121.5177349444
38.6182544,-121.5075941333
38.6318307,-121.492711
38.6297280625,-121.473745125
38.6337274737,-121.4573978421
38.6429258095,-121.4406998571
38.6427070909,-121.4198216364
38.6407358571,-121.3951063714
38.6473568621,-121.3590186897
38.6576197368,-121.347604
38.66878,-121.3426839474
38.6817433333,-121.3266374444
38.695241875,-121.3159056875
38.7105205455,-121.2976993636
38.7285668571,-121.2950683333
38.7232966875,-121.2745006875
38.7357781905,-121.2678257143
38.7550696333,-121.2415853
38.76455792,-121.2391682
38.7786833182,-121.219328
38.6441159655,-121.4925739655
38.66044392,-121.57181384
38.6976920233,-121.5740769302
38.3531375909,-121.9672628636
38.3617381111,-121.9971816667
38.3785792121,-121.9862569394
38.3953810741,-121.9751308889
38.3750571667,-121.9720320833
38.3696505,-122.0088081875
38.5766434769,-122.0465655139
38.7608828551,-122.1797567915
38.2929836923,-122.092143359
38.2781257857,-122.0370572143
38.2309102727,-122.065307303
38.2456388,-122.0454147333
38.2540409091,-122.0422614545
38.2667433077,-122.0410800769
38.2648299091,-122.0299934545
38.265996,-122.0208548571
38.2529001429,-122.0318752857
38.2639728125,-122.0144728125
38.2698715455,-122.008484
38.2772507778,-122.0149635556
38.2846057647,-122.0142415882
38.2962688148,-121.9784000494
38.2730230909,-121.9455022121
38.2787158966,-121.9456293103
38.2601053409,-121.9396714091
38.2598235417,-122.0025542917
38.2579335714,-121.9811939524
38.2485179333,-121.999778
38.247292125,-122.0310330625
38.2496886,-122.0124794667
38.1455310112,-121.9509352472
38.2528326923,-122.0593911538
38.2648987857,-122.0495015714
38.2034294096,-122.2804492771
38.1182356875,-122.2219978125
38.1043046667,-122.22373725
38.1046104706,-122.2097829412
38.1053116897,-122.1945263103
38.093974197,-122.1719090606
38.1140360556,-122.2085038333
38.1294902794,-122.1874136471
38.0948392174,-122.2232722609
38.0931486087,-122.2153474783
38.0897002,-122.20035476
38.0799056538,-122.1810884615
38.0757688667,-122.1666836
38.0706719545,-122.1569794545
38.10249612,-122.120826192
38.0625093125,-122.1667646875
38.0589942187,-122.1777451875
38.0744747059,-122.2035497941
38.1007172857,-122.24886
38.1018043077,-122.258202
38.1106086667,-122.2625671333
38.1121548125,-122.2502434375
38.1173471111,-122.2677765556
38.121988875,-122.2700735625
38.1277156667,-122.2585490476
38.1084174717,-122.2866842075
38.0432700588,-122.2566107353
38.0244971429,-122.273716381
38.0103398333,-122.2786465833
38.0140646818,-122.2854813636
38.004487069,-122.2925388276
38.0027163103,-122.3091560345
37.9911542143,-122.3438118929
37.9393336364,-122.3415771818
37.9416545714,-122.3533087143
37.9485713333,-122.3552576111
37.9545986875,-122.353169625
37.9614624706,-122.3525941176
37.9694796111,-122.3510411111
37.97505545,-122.34669985
37.9485995417,-122.3391085
37.9396115789,-122.3616503684
37.93344196,-122.35956116
37.9290984444,-122.357276
37.9402097759,-122.3882182414
37.961611675,-122.3736234
37.9121820385,-122.3423085385
37.8930623043,-122.309354
37.8863935333,-122.3099184
37.8642488485,-122.3019521818
37.91395695,-122.2938427
37.9097295833,-122.3023783333
37.9171241538,-122.3067895385
37.9238288125,-122.2955959688
37.9276438824,-122.3094409412
37.934167931,-122.3138882069
37.8944266154,-122.2973614615
37.8753282857,-122.2695037143
37.859559,-122.268127
37.8475316471,-122.2504937647
37.847519125,-122.257797
37.8541167273,-122.2576797273
37.855399,-122.2454839286
37.8639747209,-122.2304379535
37.8586633636,-122.2593912727
37.8636495556,-122.260054
37.8666816364,-122.2604834545
37.8681155333,-122.2499792667
37.8620513158,-122.2489554211
37.8450998696,-122.2387471304
37.8471154872,-122.2165864103
37.8865954333,-122.2221395
37.9040067922,-122.1795943247
37.879806069,-122.1674867241
37.85683306,-122.18038356
37.9053458636,-122.1324762955
37.889474625,-122.1035142083
37.8690037429,-122.1052992857
37.8458705957,-122.0990054043
37.8239857667,-122.1062145
37.8553606207,-122.1401555172
37.8282873333,-122.157375193
37.9124203396,-122.0874362642
37.9056391053,-122.0634743684
37.88465398,-122.08412856
37.8905867778,-122.0580998889
37.8732384074,-122.0793837037
37.8645667308,-122.0647665
37.8564224348,-122.0687803043
37.86908418,-122.05200308
37.8874275435,-122.0322077391
37.8777564043,-122.0116844043
37.8623432981,-121.9722634712
37.8452467053,-121.9659956211
37.8345100536,-122.0341021786
37.8090995227,-122.0222852159
37.8216098636,-121.9864795
37.8212958125,-121.9537500625
37.9245759697,-122.0675275455
37.9333623143,-122.0719810857
37.9525664194,-122.0605939032
37.9516228,-122.0715756
37.9343056944,-122.08989175
37.9301537197,-122.1206753712
37.960523641,-122.077494641
37.9581613448,-122.048331069
37.9561082222,-122.0445089444
37.948438,-122.0437632857
37.9544017308,-122.0286395
37.9416874762,-122.0464018095
37.9665822632,-122.0410766842
37.9746483684,-122.0368876316
37.9674759444,-122.0342812222
37.9698627222,-122.0228195
37.9774357407,-122.0140714074
37.990246,-122.024063875
37.99298845,-122.0344421
37.9794492564,-122.0568437179
37.9810410278,-122.0719255556
38.0010046667,-122.0826713333
38.0218926863,-122.1042046667
37.9883372727,-122.1012721515
37.9712868421,-122.1123966667
37.9759887647,-122.0947288235
37.9514881435,-122.2127836323
38.0195639054,-122.1604519459
37.9988215556,-122.1095061111
38.0060918824,-122.1219300588
38.0170237083,-122.1275179583
38.0227777143,-122.1407184286
38.0345213529,-122.0277208824
37.9956666806,-121.9753542222
38.011157463,-121.9269982778
38.0168033548,-121.9268765806
38.0132540769,-121.9000563846
38.0214265833,-121.89520025
38.0269978235,-121.8952391765
38.0385320962,-121.8709692308
38.0047970952,-121.8820254762
38.0141063077,-121.8675308462
38.0040424375,-121.8644858125
38.0023092,-121.8475404
37.99000475,-121.836151425
38.000587913,-121.8167411304
37.9905449655,-121.7968248276
37.9874893636,-121.7681228636
37.97344272,-121.75164956
37.9836468947,-121.7314535263
37.9893860667,-121.7063477333
37.9941048571,-121.6706824286
38.0313070884,-121.6162793605
37.9473029714,-121.7624712
37.9527378095,-121.733707381
37.9404724706,-121.7114298235
37.95734805,-121.70684895
37.9351796071,-121.6739035357
37.9312256429,-121.7080533571
37.9078175217,-121.710345
37.8947625238,-121.7401686032
38.0064765,-121.8003019375
38.014034875,-121.8277485417
38.00912,-121.787516875
38.0111862857,-121.7750813714
37.9984288125,-121.729283375
38.0163163846,-121.7186432051
38.0991085625,-121.6908687159
38.1860946518,-121.7838934107
37.986662619,-121.8155089048
37.9375261258,-121.8430168868
37.9769000385,-121.7946667692
37.9451805818,-121.8020736182
37.9795988696,-121.7761887826
37.969120375,-121.7703891875
37.9936319375,-121.925313225
37.9808145,-121.8733235
37.994725625,-121.8316211875
38.0039411111,-121.8289905556
38.032130625,-121.916414625
38.0239581923,-121.9466441923
38.0363851875,-121.94716775
38.0424462187,-121.9684328125
37.9813409524,-121.999899381
37.9694926667,-121.9868396667
37.96530375,-121.9690240625
37.9607227059,-121.9579152941
37.9516759111,-121.9303911778
37.8912748406,-121.9298142464
37.9584542083,-122.0173292917
37.963411,-122.0019463333
37.9431062308,-122.0050320385
37.9523848077,-121.9868765769
37.9383914359,-121.9669310513
37.9552605667,-121.9801542
37.9209857742,-121.9981463548
37.9193421176,-122.0187958824
37.9306273333,-122.031679
37.9076857959,-122.0187520816
37.9200127812,-122.0479535312
37.9263220294,-122.0542006765
37.9386215556,-122.0560725185
37.9035148222,-122.0380587333
37.8940923548,-122.0447613871
37.87768752,-122.13798846
37.8106940769,-122.2764917692
37.8089067778,-122.2724908889
37.8069588,-122.2666418
37.8042521111,-122.2800885556
37.801698,-122.2760425
37.8000904444,-122.2709373333
37.7954803125,-122.265187875
37.7878657097,-122.2505895161
37.7750141,-122.2293703
37.7623015789,-122.212099
37.7958241667,-122.2776306667
37.7854173929,-122.3011940714
37.7804176087,-122.2663622174
37.7776396667,-122.2846938
37.7714941667,-122.2844791667
37.7714531875,-122.2697889375
37.7705763333,-122.258886
37.7663485,-122.2463301
37.7592707619,-122.233427619
37.7635964737,-122.2311584737
37.7548294211,-122.2392531053
37.7412657895,-122.2473038421
37.7388426333,-122.2378817333
37.7757584167,-122.248534875
37.7669887895,-122.2729607368
37.7622576667,-122.2589074167
37.7605876,-122.2512478667
37.8056102,-122.2850077
37.7975507692,-122.295348
37.8093774167,-122.28966625
37.8074207778,-122.2972355
37.8039221667,-122.31655875
37.8087842,-122.299154
37.8119287778,-122.2821726667
37.8164888182,-122.2815441818
37.814783619,-122.2417981905
37.7990841667,-122.2434115
37.7968529231,-122.2498220769
37.7935167273,-122.2460085455
37.7913053571,-122.2410426429
37.788113,-122.235142
37.7854834,-122.2313330667
37.7823032857,-122.2265501429
37.7984475385,-122.2555049231
37.8016866667,-122.2518135
37.8054589545,-122.2205856818
37.7623540323,-122.1386116129
37.7211789273,-122.1238800364
37.661479,-122.1104745
37.6437085455,-122.0793233636
37.6382548182,-122.073556
37.63564,-122.070888
37.6440096667,-122.0699758889
37.6436759167,-122.0611653333
37.6369522373,-122.0354132203
37.6191274706,-122.0389557647
37.6210537667,-122.0294916667
37.6512727857,-122.0853865714
37.6578442308,-122.0796208462
37.6595105185,-122.0683452222
37.6547628846,-122.0462882885
37.6266376,-122.0615539
37.549742875,-122.03580175
37.5430965,-122.0450541429
37.5362106875,-122.05832625
37.5114080235,-122.0550453294
37.5713827391,-122.0043553043
37.5590555,-121.9904949
37.5703020526,-122.0182525263
37.580846625,-122.0178575
37.589721,-122.0128817692
37.6004994375,-122.0229514375
37.6209046706,-121.9869075647
37.5900524545,-122.0292001818
37.5313372667,-121.9726810667
37.5536327,-121.96498595
37.56371515,-121.9749147
37.5838714,-121.95384392
37.5779879375,-121.987998
37.5272424762,-121.904862119
37.5615453947,-121.9336438158
37.5744548973,-121.8027718527
37.4830415333,-121.9195587333
37.4900426667,-121.924484
37.4894504552,-122.0085672612
37.4411295333,-121.8981748
37.4387693333,-121.9050725556
37.43726055,-121.91235265
37.4036318182,-121.8710390909
37.3458386154,-121.8391110769
37.3551205,-121.8342256429
37.3593203889,-121.8271318333
37.32591275,-121.85951315
37.3045975217,-121.8939886087
37.3161016,-121.89770884
37.2637504706,-121.8985044118
37.2603198182,-121.9098818182
37.277824087,-121.9062792609
37.2739499677,-121.9159804839
37.2734017778,-121.9262477407
37.2711996667,-121.9386184333
37.2401938519,-121.9347200741
37.2272572464,-121.9359589275
37.2356520833,-121.895936125
37.2282869091,-121.8912234091
37.2302238182,-121.8771910909
37.2441774091,-121.8844407273
37.1988455413,-121.8697811743
37.2050757037,-121.834111963
37.2118390645,-121.8689966452
37.2133720588,-121.8563794706
37.2378862941,-121.9773795588
37.2188576105,-121.9884731474
37.1673298714,-121.9306652952
37.2118955686,-121.9554675196
37.2419256765,-121.9545887941
37.25950625,-122.005592825
37.2746379565,-122.0221599565
37.2720746508,-122.0582025079
37.2368456897,-122.0307761379
37.29799206,-122.06385252
37.3393813333,-122.0804996667
37.35385625,-122.0985371667
37.3039281196,-122.1133281495
37.3535617128,-122.1295965957
37.3762575517,-122.1261576379
37.4092780909,-122.1321649545
37.4167673333,-122.12770725
37.3144056119,-122.075347806
37.4065385,-122.115770875
37.3926597586,-122.1214513448
37.375289875,-122.1159225833
37.3716835278,-122.1009990833
37.4466366667,-122.1334929524
37.4521904286,-122.1496003929
37.4667540556,-122.1866309444
37.4569852917,-122.1801673333
37.4481576,-122.1821899333
37.4437014211,-122.1860822632
37.4350712593,-122.1941611111
37.4313724565,-122.2035374783
37.4236038333,-122.2050073333
37.3769255603,-122.2162382155
37.4081788868,-122.1642092453
37.4385622,-122.1744625667
37.4296858889,-122.1759822222
37.4280823,-122.16490035
37.422516625,-122.15809075
37.4695849474,-122.2194057368
